colleg_id,college_name,place,phone_number,email,
4964,PSN COLLEGE OF ENGINEERING AND TECHNOLOGY,Thirunelveli,7155158208,psncollegeofengineeringandtechnology@gmail.com,
4965,P.S.R ENGINEERING COLLEGE,Virudhunagar,7061070024,p.s.rengineeringcollege@gmail.com,
4966,PET ENGINEERING COLLEGE,Thirunelveli,8347716272,petengineeringcollege@gmail.com,
4967,S.VEERASAMY CHETTIAR COLLEGE OF ENGINEERING AND TECHNOLOGY,Thirunelveli,7325559565,s.veerasamychettiarcollegeofengineeringandtechnology@gmail.com,
4968,SARDAR RAJA COLLEGE OF ENGINEERING,Thirunelveli,8080410079,sardarrajacollegeofengineering@gmail.com,
4969,SCAD COLLEGE OF ENGINEERING AND TECHNOLOGY,Thirunelveli,9918985636,scadcollegeofengineeringandtechnology@gmail.com,
4970,SREE SOWDAMBIKA COLLEGE OF ENGINEERING,Virudhunagar,9018144031,sreesowdambikacollegeofengineering@gmail.com,
4971,St.XAVIER'S CATHOLIC COLLEGE OF ENGINEERING,Kanyakumari,7401361241,st.xavier'scatholiccollegeofengineering@gmail.com,
4972,AMRITA COLLEGE OF ENGINEERING AND TECHNOLOGY,Kanyakumari,7233898746,amritacollegeofengineeringandtechnology@gmail.com,
4973,RAJAS ENGINEERING COLLEGE,Thirunelveli,8661872493,rajasengineeringcollege@gmail.com,
4974,GOVERNMENT COLLEGE OF ENGINEERING,Thirunelveli,9915708333,governmentcollegeofengineering@gmail.com,
4975,DR.G.U.POPE COLLEGE OF ENGINEERING,Thoothukudi,9594818187,dr.g.u.popecollegeofengineering@gmail.com,
4976,INFANT JESUS COLLEGE OF ENGINEERING,Thoothukudi,8154766040,infantjesuscollegeofengineering@gmail.com,
4977,NARAYANAGURU COLLEGE OF ENGINEERING,Kanyakumari,8635426272,narayanagurucollegeofengineering@gmail.com,
4978,UDAYA SCHOOL OF ENGINEERING,Kanyakumari,7113562478,udayaschoolofengineering@gmail.com,
4979,V.P.MUTHAIAH PILLAI MEENAKSHI AMMAL ENGINEERING COLLEGE FOR WOMEN,Virudhunagar,7930341515,v.p.muthaiahpillaimeenakshiammalengineeringcollegeforwomen@gmail.com,
4980,EINSTEIN COLLEGE OF ENGINEERING,Thirunelveli,8321205992,einsteincollegeofengineering@gmail.com,
4981,PONJESLY COLLEGE OF ENGINEERING,Kanyakumari,9109783125,ponjeslycollegeofengineering@gmail.com,
4982,VINS CHRISTIAN COLLEGE OF ENGINEERING,Kanyakumari,8500011388,vinschristiancollegeofengineering@gmail.com,
4983,LORD JEGANNATH COLLEGE OF ENGINEERING AND TECHNOLOGY,Kanyakumari,7190839561,lordjegannathcollegeofengineeringandtechnology@gmail.com,
4984,MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY,Kanyakumari,8005674816,marthandamcollegeofengineeringandtechnology@gmail.com,
4985,KALAIVANAR N S K COLLEGE OF ENGINEERING,Kanyakumari,9270867494,kalaivanarnskcollegeofengineering@gmail.com,
4987,JAMES COLLEGE OF ENGINEERING AND TECHNOLOGY,Kanyakumari,9691112991,jamescollegeofengineeringandtechnology@gmail.com,
4989,PSN ENGINEERING COLLEGE,Thirunelveli,8689455596,psnengineeringcollege@gmail.com,
4991,KALASALINGAM INSTITUTE OF TECHNOLOGY,Virudhunagar,9574665158,kalasalingaminstituteoftechnology@gmail.com,
4992,BETHLAHEM INSTITUTE OF ENGINEERING,Kanyakumari,8931652409,bethlaheminstituteofengineering@gmail.com,
4993,LOYOLA INSTITUTE OF TECHNOLOGY AND SCIENCE,Kanyakumari,9472561006,loyolainstituteoftechnologyandscience@gmail.com,
4994,J P COLLEGE OF ENGINEERING,Tirunelveli,8628774122,jpcollegeofengineering@gmail.com,
4995,P.S.R.RENGASAMY COLLEGE OF ENGINEERING FOR WOMEN,Virudhunagar,9332636942,p.s.r.rengasamycollegeofengineeringforwomen@gmail.com,
4996,SRI VIDYA COLLEGE OF ENGINEERING & TECHNOLOGY,Virudhunagar,9423808486,srividyacollegeofengineering&technology@gmail.com,
4998,MAHAKAVI BHARATHIYAR COLLEGE OF ENGINEERING AND TECHNOLOGY,Thirunelveli,9961821822,mahakavibharathiyarcollegeofengineeringandtechnology@gmail.com,
4999,ANNAI VAILANKANNI COLLEGE OF ENGINEERING,Kanyakumari,8900220276,annaivailankannicollegeofengineering@gmail.com,
5008,THIAGARAJAR COLLEGE OF ENGINEERING,Madurai,9759364804,thiagarajarcollegeofengineering@gmail.com,
5009,GOVERNMENT COLLEGE OF ENGINEERING,Theni,7518568088,governmentcollegeofengineering@gmail.com,
5012,CENTRAL ELECTROCHEMICAL RESEARCH INSTITUTE,Sivaganga,9634899251,centralelectrochemicalresearchinstitute@gmail.com,
5017,UNIVERSITY COLLEGE OF ENGINEERING,Ramanathapuram,7642075945,universitycollegeofengineering@gmail.com,
5022,UNIVERSITY COLLEGE OF ENGINEERING,Dindigul,8994842937,universitycollegeofengineering@gmail.com,
5502,SRI RAAJA RAAJAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Sivaganga,8706801564,sriraajaraajancollegeofengineeringandtechnology@gmail.com,
5530,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,Dindigul,9276584028,ssminstituteofengineeringandtechnology@gmail.com,
5532,VAIGAI COLLEGE OF ENGINEERING,Madurai,9531962928,vaigaicollegeofengineering@gmail.com,
5533,KIT & KIM TECHNICAL CAMPUS,Sivaganga,7171543222,kit&kimtechnicalcampus@gmail.com,
5536,MANGAYARKARASI COLLEGE OF ENGINEERING,Madurai,9385687786,mangayarkarasicollegeofengineering@gmail.com,
5537,JAINEE COLLEGE OF ENGINEERING AND TECHNOLOGY,Dindigul,9061512301,jaineecollegeofengineeringandtechnology@gmail.com,
5540,ARINGER ANNA COLLEGE OF ENGINEERING AND TECHNOLOGY,Dindigul,8977657991,aringerannacollegeofengineeringandtechnology@gmail.com,
5703,CHRISTIAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Dindigul,9765922679,christiancollegeofengineeringandtechnology@gmail.com,
5720,SRI SUBRAMANYA COLLEGE OF ENGINEERING AND TECHNOLOGY,Dindigul,7486053723,srisubramanyacollegeofengineeringandtechnology@gmail.com,
5832,N P R COLLEGE OF ENGINEERING AND TECHNOLOGY,Dindigul,9479210612,nprcollegeofengineeringandtechnology@gmail.com,
5842,MADURAI INSTITUTE OF ENGINEERING AND TECHNOLOGY,Sivaganga,9607806608,maduraiinstituteofengineeringandtechnology@gmail.com,
5851,VEERAMMAL ENGINEERING COLLEGE,Dindigul,9900169960,veerammalengineeringcollege@gmail.com,
5862,R.V.S. SCHOOL OF ENGINEERING AND TECHNOLOGY,Dindigul,8073772657,r.v.s.schoolofengineeringandtechnology@gmail.com,
5865,NADAR SARASWATHI COLLEGE OF ENGINEERING & TECHNOLOGY,Theni,9663384818,nadarsaraswathicollegeofengineering&technology@gmail.com,
5901,ALAGAPPA CHETTIAR GOVT. COLLEGE OF ENGG. AND TECH,Sivaganga,9934291879,alagappachettiargovt.collegeofengg.andtech@gmail.com,
5902,BHARATH NIKETAN ENGINEERING COLLEGE,Theni,7743187164,bharathniketanengineeringcollege@gmail.com,
5903,K.L.N.COLLEGE OF INFORMATION TECHNOLOGY,Sivaganga,7128179755,k.l.n.collegeofinformationtechnology@gmail.com,
5904,K.L.N.COLLEGE OF ENGINEERING,Sivaganga,7692664592,k.l.n.collegeofengineering@gmail.com,
5907,MOHAMED SATHAK ENGINEERING COLLEGE,Ramanathapuram,8529479085,mohamedsathakengineeringcollege@gmail.com,
5910,PSNA COLLEGE OF ENGINEERING AND TECHNOLOGY,Dindigul,9109922053,psnacollegeofengineeringandtechnology@gmail.com,
5911,P.T.R.COLLEGE OF ENGINEERING AND TECHNOLOGY,Madurai,8605969638,p.t.r.collegeofengineeringandtechnology@gmail.com,
5912,PANDIAN SARASWATHI YADAV ENGINEERING COLLEGE,Sivaganga,9926721319,pandiansaraswathiyadavengineeringcollege@gmail.com,
5913,R.V.S. COLLEGE OF ENGINEERING,Dindigul,8241876216,r.v.s.collegeofengineering@gmail.com,
5914,SOLAMALAI COLLEGE OF ENGINEERING,Madurai,7320406866,solamalaicollegeofengineering@gmail.com,
5915,SACS M.A.V.M.M ENGINEERING COLLEGE,Madurai,9943966598,sacsm.a.v.m.mengineeringcollege@gmail.com,
5919,St.MICHAEL COLLEGE OF ENGINEERING & TECHNOLOGY,Sivaganga,7524695375,st.michaelcollegeofengineering&technology@gmail.com,
5921,SYED AMMAL ENGINEERING COLLEGE,Ramanathapuram,9827044341,syedammalengineeringcollege@gmail.com,
5922,VICKRAM COLLEGE OF ENGINEERING,Madurai,9434987123,vickramcollegeofengineering@gmail.com,
5924,GANAPATHY CHETTIAR COLLEGE OF ENGINEERING AND TECHNOLOGY,Ramanathapuram,8953870582,ganapathychettiarcollegeofengineeringandtechnology@gmail.com,
5930,SBM COLLEGE OF ENGINEERING AND TECHNOLOGY,Dindigul,8804015554,sbmcollegeofengineeringandtechnology@gmail.com,
5935,FATIMA MICHAEL COLLEGE OF ENGINEERING AND TECHNOLOGY,Madurai,7282971675,fatimamichaelcollegeofengineeringandtechnology@gmail.com,
5942,ULTRA COLLEGE OF ENGINEERING AND TECHNOLOGY,Madurai,7958241879,ultracollegeofengineeringandtechnology@gmail.com,
5986,VELAMMAL COLLEGE OF ENGINEERING AND TECHNOLOGY,Madurai,9841119322,velammalcollegeofengineeringandtechnology@gmail.com,
5988,THENI KAMMAVAR SANGAM COLLEGE OF TECHNOLOGY.,Theni,8783835699,thenikammavarsangamcollegeoftechnology.@gmail.com,
5990,LATHA MATHAVAN ENGINEERING COLLEGE,Madurai,8833106425,lathamathavanengineeringcollege@gmail.com,
